"","X","business_id","star_gym","class","equipment","service","facility","price","popularity"
"1661",1661,"tFMSVejx5zP4AtGcCSZy4w",5,0,-0.1,NA,-0.1,0,2.5
"1662",1662,"tHSa54yu2eKrH2A-P5NPCg",2,-0.1,0,0,-0.1,0,4
"1663",1663,"thScqWm1ogVexn5DWVh8Mg",4.5,0,0.1,0.2,0,0,4
"1664",1664,"ti-rRny4XXCB_OIUEEDxGA",2.5,-0.1,0,0,0,-0.1,3.5
"1665",1665,"tIGkYcCJRVDYPsGbZoLEtw",3,0,0.1,0.1,0,0.1,2
"1666",1666,"tiYZxg0GvXa4-o_UGh9OvA",3,-0.1,0,0,0,-0.1,3
"1667",1667,"tJWBo9-KKoBtgaTtcLjfSg",4,0,0.1,NA,NA,0,1.5
"1668",1668,"Tjx7yJJ9gfsK3tY2BZ05RA",3.5,0,-0.2,0,0,0,3
"1669",1669,"TlVFMmjy43TdRNCGHW4bPQ",2.5,-0.1,0,0,0,0,3
"1670",1670,"TLZ9uzTRbdr0DgZvcZ1J-Q",5,0.1,-0.1,NA,-0.1,0,2
"1671",1671,"TM877G-J2AileVoPRnuhlA",3.5,0,0,0,0,-0.1,5
"1672",1672,"tMemkUWgFTzuxuymHYPctw",5,0,0.1,NA,NA,0.3,2
"1673",1673,"tmJkLee4vC9XT5oo3jI1Sg",3.5,0,0,0,0.1,0.1,3
"1674",1674,"TMxHzQpZkNOEOSL8NNZ-Tw",4.5,0,-0.1,0.2,0,0.1,2.5
"1675",1675,"TnpF47b8f02dHa_QSCZr7g",2.5,-0.2,-0.1,-0.1,-0.1,0,2.5
"1676",1676,"TNV7UD5SU-MInc9NYiA7Vw",4.5,0,0,NA,NA,0,2
"1677",1677,"TO80eEpT0Z18dcwh1PaIDQ",2.5,-0.2,-0.1,0,0,0,3.5
"1678",1678,"tP1BUh0DHLeCVM5bX4EVdw",4,0.1,0,0,0,0,3
"1679",1679,"TrRY6Xe3crpxKrWD3-usvQ",4,-0.1,0,0.3,0,0.1,2
"1680",1680,"tS_QV6oe1uw6_bZ4PBemOQ",4.5,0,0.1,NA,NA,0.2,2
"1681",1681,"Ts2CAErRgms_M1_Qno8XLg",5,0,-0.1,NA,0,0,2
"1682",1682,"tSsPD8vd0y4bWZT3YY_Khw",2.5,0,-0.1,-0.1,-0.1,0,2.5
"1683",1683,"TvxuWfEN0bNfWnaoxLYKUQ",1,-0.1,-0.2,-0.1,-0.1,0,2
"1684",1684,"TWJY6Av-9fP3mK_t59TSdA",5,0.7,NA,NA,NA,-0.1,1.5
"1685",1685,"TwN7gnLnYgIYexjJu11Kgg",3,-0.1,-0.1,0,NA,-0.1,1.5
"1686",1686,"TXFIXFBjBSbp3NogN1tdHw",3,0,0,0,0,-0.1,3
"1687",1687,"TXJaOwZzkfdt-H3BivH_Bg",4,0,0,0.1,0.1,0.1,3
"1688",1688,"TzjeaXERNQo9n_mojoL51g",3.5,0,0,-0.1,0,0,4
"1689",1689,"tzMXLyvxHewABiIgOQJexQ",4.5,0,0,NA,0.1,0.1,2.5
"1690",1690,"u-JVeI8Ttye05cDR1dTuGw",4,-0.1,0,0,0,0,4.5
"1691",1691,"U0Msmg8JBJMi49e3TA4CdQ",4,-0.1,NA,NA,0,-0.1,2
"1692",1692,"U0tqE-8mfNyuOSDF0hiIpQ",4,0,-0.1,0.1,0.1,0,2.5
"1693",1693,"u1JA6rhffpuLosUCKK38AA",1.5,0,-0.1,0,0,-0.1,1.5
"1694",1694,"U1ze-O-beyXmah63eKGoUg",2.5,0,0,0,0,-0.1,4
"1695",1695,"u2b-ggNHo3GNKIfybPlTKQ",3,0,0,0,0,0,3.5
"1696",1696,"u2pd_mopStkjtq8VyieKEQ",4.5,-0.1,NA,NA,0,-0.1,1.5
"1697",1697,"U3LVTQsmR7--FS1UzDCmWQ",5,0.1,0,0.1,-0.1,0,2.5
"1698",1698,"U4AFX-QfTJ1ZD5yd34Nd3Q",5,-0.1,NA,NA,0,NA,1.5
"1699",1699,"U4RklFfMbt7fhI8gN-xT5Q",4,0,0,0.1,0.1,-0.1,2
"1700",1700,"u4V-v4pX_yZI2iY1GbfLcw",1.5,-0.2,-0.2,-0.1,0,0.1,2.5
"1701",1701,"U5zb-0CIW-FXITsm59KwCg",4,0,NA,0,NA,0.1,1.5
"1702",1702,"U7qaTzZoHzW3mHnEIgwgVQ",2.5,-0.1,0,0,0,0,3
"1703",1703,"UA7XpYOo_2csZfcAlYJPQg",3,0,0,0,0,0,2
"1704",1704,"UAtIlJYPW59a0BanA3jIOw",4.5,0.1,NA,0.1,0,0,2.5
"1705",1705,"UAUy-3Xtc9A4V-DZPKFJ8w",2.5,-0.1,-0.1,-0.1,0.2,-0.1,1.5
"1706",1706,"uB_hhpRgizjig9AFIsuo1Q",3.5,0,0,0,0,0,4.5
"1707",1707,"ub_Yte227VmMsqpEe72kSg",3.5,-0.1,-0.1,NA,0,-0.1,2
"1708",1708,"UB18AbmOgagjvmzrQKKxFQ",2.5,-0.1,0,0,0,0,4
"1709",1709,"Ub2T_SN38rYbdwAXPrG_Hg",2.5,-0.2,-0.1,0,0,0,3.5
"1710",1710,"UD53ctuW9lneGL13N7GoZA",3.5,-0.1,-0.1,NA,0,-0.1,1.5
"1711",1711,"udkXx7n-6D8wOjz3YKqw-g",4.5,-0.2,NA,NA,0,0.1,1.5
"1712",1712,"uDNp3GVavNgFwv1rN0Th5w",5,0,NA,NA,NA,-0.1,2
"1713",1713,"uEnLLlCI2shnbhTpWL1Wlg",5,0,-0.2,NA,NA,0.1,2
"1714",1714,"ueNpUOnwODwu5ua3OgabHw",4.5,0,0.1,0,0.1,0,3.5
"1715",1715,"ueQl9QR2gqq3M0mn6GM1Zg",4,0.1,0,NA,NA,0.3,1.5
"1716",1716,"UEYW1oQMnZ_zXsKKToGg4g",3.5,0.1,0,0,0,0,3
"1717",1717,"uf27xRjTFkFyAlh0bkFauQ",3.5,-0.1,0,0,0,0,2.5
"1718",1718,"Uf3xqkJtMee-L7Dpdn8m2g",4.5,0.1,0.1,0,0,0,2.5
"1719",1719,"ufW0Sx8KOEJ4XuMhlaBl6A",3,-0.1,0,-0.1,-0.1,0,2
"1720",1720,"UG1FYFnSoh36EpsO686aCA",2,-0.3,-0.1,0,-0.1,0.1,2
"1721",1721,"UGCR_lWE3X1nBPUwPEHLaA",5,0,0,NA,-0.1,0,2
"1722",1722,"uGQJ02l0Ejorh7XHYSZehQ",3.5,0.1,NA,0,NA,-0.1,2
"1723",1723,"uia9p4a_pt0DnbXdxpluzA",2.5,-0.1,0,0,-0.1,0,2
"1724",1724,"UIAAtkaJdEwvBT6kJ2nW5w",4.5,0.1,0.1,0,NA,0.1,2.5
"1725",1725,"uIkKcLXM3uXLfEQOvzTLSA",2.5,0,0,0,0,0,3
"1726",1726,"UiKSFhVHPtZPru3MXbDGHA",5,0,0.1,-0.2,-0.1,0.1,2.5
"1727",1727,"UINpMLbuLeUPfvhnfaWEXA",5,0.1,0,0,0,NA,1.5
"1728",1728,"uIuuUTRjJaq_niMS-XXxSQ",3.5,-0.1,-0.1,0,0,0,3
"1729",1729,"uj2J1IyV7Gznl8WhKt_g6g",5,0.2,NA,0,NA,0.2,2
"1730",1730,"uJgEjahH811VM7bdsUJWSg",4,0,0,0,0,0,3.5
"1731",1731,"UJjDLjvujZnTxcKYkUSPYQ",4,0,0.1,0,0,0,3
"1732",1732,"ujl6o3nsK_7Qk9apSfV_-g",2.5,-0.1,0,0,-0.1,-0.1,2.5
"1733",1733,"ujZVM2sZAbypWdMw3-DMoA",4.5,0,0,0,0.1,0,2.5
"1734",1734,"UKeNNFSjHwVnFgpA-0r9Rw",5,0.2,0,NA,0,0.3,1.5
"1735",1735,"UL-1RKiCuLdKhc8shU3CEg",4.5,0.2,0.1,0.1,0.1,0,2.5
"1736",1736,"uL1z7lrWdLiQp7kFPMuuwg",3.5,0,-0.1,-0.1,0,0,3
"1737",1737,"uL5aIu0qAsjd0IqY2utWtQ",3,0,0,0,0,0,4.5
"1738",1738,"UldYMFa31Ytugnwo7tddCA",2.5,-0.1,0,0,NA,-0.1,1.5
"1739",1739,"umAf13bXCtyyFRPJBa7yQw",4.5,0,0,NA,0,0.1,2.5
"1740",1740,"uMQF8rclPcA6SGOsJJo7tA",4.5,0.2,0.1,0.4,0,0.4,1.5
"1741",1741,"uoCVzZG5iHx8ErKOIzK64g",5,0.1,-0.1,NA,0,0,2
"1742",1742,"UojFPWyzUiA7_wdROyMX5A",2.5,-0.1,0,0,0.1,-0.1,3
"1743",1743,"UOoPA8IqEcZEbBqS5Qp0Rw",5,-0.1,0,NA,-0.1,0,1.5
"1744",1744,"uOqoUwhiQ4feaET7dcnLbA",4.5,0.1,0.1,0.1,0,0.1,1.5
"1745",1745,"uP42iz2WuA1WdFl2lYmNdw",5,-0.2,NA,NA,NA,0.1,2
"1746",1746,"upb_gJEsmW0eXDboDyTR_w",4,0,0,NA,0,0,2
"1747",1747,"upF_FXMwSSKJQi8pbXmt-w",4.5,0.2,NA,NA,NA,NA,2
"1748",1748,"UPrlUVTVCj_g0iNXxkT9aw",3.5,-0.1,0,NA,0,0,2
"1749",1749,"uRGKZqfYeXZsGA7-cK7u0w",4.5,0.1,0,0.1,0,0.1,2.5
"1750",1750,"urJvtrT9ygYBi1-jwBFL0w",4.5,0.1,0,NA,0,0,2
"1751",1751,"urrqGXmHtGEjO9kjfs-pig",2,-0.1,-0.1,0,0,-0.1,4
"1752",1752,"Us-d-rqcm34mryQlA8ZOyA",2.5,-0.1,-0.1,0,-0.1,-0.1,4
"1753",1753,"ut8tyLOk_omsJPaqW_jfSw",3,-0.1,0.1,0,0.1,-0.1,2.5
"1754",1754,"uTa6N0fT2NavUtdYJNRcLw",5,0.1,0.2,NA,NA,0,1.5
"1755",1755,"UuAAi5hPFWgEcAUsUBjxrQ",2,-0.1,-0.1,0,-0.1,0,2.5
"1756",1756,"UuT87K7cBklh57XTVSKfMw",4,0,0,0,0,0,4.5
"1757",1757,"UuxxGVW02CCPV4wZYkdSdg",5,-0.1,0,-0.1,NA,0,2
"1758",1758,"Uw-37Q_DHC50dwKofyyPpQ",5,0.1,-0.1,-0.1,0.1,0.1,3
"1759",1759,"uWkajgKLMht9Rpk_a-i_vA",4,0,0,0.1,0,0.1,3
"1760",1760,"UWnVbePuv7LySGH67Qil0A",5,0.3,0,0,0,0,1.5
"1761",1761,"uWynKlppCEiHg2LhUodOqQ",4,0,-0.1,0,0,0,3.5
"1762",1762,"uxFkFiFHpmKlQvUH-kj6Jg",5,0.1,0.1,NA,-0.1,-0.1,1.5
"1763",1763,"uxlRgRmjPhIzBgUINGAEPw",3,0,0,0,0,0,3
"1764",1764,"UXujX1O45f4cNgqnGJaZHw",3.5,-0.1,0.2,0.1,0,-0.1,1.5
"1765",1765,"UYmatKG6_NMm0WOADzoDoQ",4.5,0.2,0.3,-0.1,0.2,0.1,2
"1766",1766,"uYNNhOcMrgwJonkYZc2wwg",3.5,-0.1,0,0,0,0,3.5
"1767",1767,"uZdWbrRNRKC-BgIG6wBjGw",4,0,NA,0.1,-0.1,0,2.5
"1768",1768,"V_7nTga95kXbwf02p4xlwQ",4.5,-0.1,NA,0,0,0.1,1.5
"1769",1769,"V_Ei5fOprVz4gwEpIoLg0g",5,0.3,0,NA,0.2,0.1,1.5
"1770",1770,"v_kVPXiBhhAoDNiPQZaP5g",5,0,NA,NA,NA,-0.1,1.5
"1771",1771,"v-YTcIDa44bs7o6MHhEmnQ",4.5,-0.1,0.1,0,-0.1,0.1,1.5
"1772",1772,"v0w4hs-Gt24MQx92HZBWEg",3.5,0.2,-0.1,0.2,-0.1,0,2.5
"1773",1773,"V14hf7Ym5kwD3Wh89b5EBg",5,0,0,NA,NA,-0.1,2
"1774",1774,"v1dAbOThuBTm4w56MYCvJw",2.5,0,-0.1,0,-0.1,0,3.5
"1775",1775,"v1NgMrwVPeZWiDwOAiF3pA",4.5,0.1,0.2,NA,0.1,0,2.5
"1776",1776,"V29JAR0_scTPxXv_RXjjBA",4.5,-0.1,0,0,0,0,3
"1777",1777,"V2d51BSmsC1n-Xg3gJE05g",5,-0.1,0,0.1,0,-0.1,1.5
"1778",1778,"v2Jhx9T9d1arpKP0cMCyNA",5,0.3,0.3,NA,0.1,0.2,1.5
"1779",1779,"v2rVesoiM3lQDKJikkeBTA",5,0.1,-0.1,NA,0,0,1.5
"1780",1780,"V2UYah6UdkF-BfBg-Q9f3Q",3.5,-0.1,-0.1,0,0,0,3
"1781",1781,"V3BxH4ugjAOpOPB5_kX-Vg",5,0,0,0.1,0,0,3.5
"1782",1782,"v3FZgzPRokDuFAXjJgq0-A",4,0,0,0,0,0,3.5
"1783",1783,"V7pE_T0AJpu8OA0_CmuzTQ",5,0,0,NA,0.1,0,1.5
"1784",1784,"V8RhDsO5V9m2LQQrlOBapA",4.5,0,-0.1,NA,-0.1,0.1,2.5
"1785",1785,"v92V2htRDPRe76RxRXz-NA",5,0,0,0,0,0,2.5
"1786",1786,"v95Rm0Lu9Y_w3iRd-YDskg",4.5,NA,NA,0,NA,NA,2.5
"1787",1787,"v9cbpV99FYuO4hNJrbgJUQ",4.5,0,0,NA,-0.1,0,2.5
"1788",1788,"ValvMRR-iXsszIrVU8K4Tg",2.5,-0.1,-0.1,0,-0.1,-0.1,1.5
"1789",1789,"VaPMOFtampYYY-lTHrsnsA",4.5,0.1,0,NA,-0.1,0,2
"1790",1790,"Vbcwub-N2pvv35shdy5SXQ",5,0.1,0,NA,0.1,0.2,2
"1791",1791,"VBPAe6spiX9Gr9AhoMPKHw",2.5,-0.2,-0.1,0,0.1,-0.1,1.5
"1792",1792,"vc2Bum2KWfN1ZvHpROBM9Q",4,0,0,0,0,0.1,3
"1793",1793,"Vc4ir2VPt9Fc3gA9dMUTtw",3,0,0,0.1,0,0.1,2
"1794",1794,"VCdgz7-P0Ds1qQIT3fa4zQ",2,-0.1,-0.1,0,-0.1,0,4
"1795",1795,"VD1j2o4Ip_dLSsIl0nB9Ug",3,0,0,0,0,-0.1,4
"1796",1796,"vd9je5widJ53NdG6dHPqjg",5,-0.1,0,0.1,0,0.1,2
"1797",1797,"veiY7u_VUVusFAZUHcv89Q",4.5,0,0,0,0,0,3
"1798",1798,"vemoNXNoxfd3fitdmq7inQ",3.5,0.3,-0.1,0,0,-0.1,2.5
"1799",1799,"VeVZH8Q8DmKIYPrFJsviow",5,-0.1,0,NA,0,0,2
"1800",1800,"vffUct3tW3MtIHoV02s04Q",3,-0.2,0,0,0,0,2
"1801",1801,"vH4ZJpMO6omXiLCd2QjTzA",3.5,0,-0.1,NA,0.1,-0.1,2
"1802",1802,"vHFxPYNzzw-1m3qL4SiZPg",2,-0.1,0,0,0,0,3
"1803",1803,"vIcVX3I5doactMFFqAtUwQ",3,0,0,0,0,0,4
"1804",1804,"viqGR-zUKZv4DpzvjGCyTQ",3.5,0,0,0,0,0,4
"1805",1805,"VJDiv_fLXLELphzi-tb1LA",4,0,0.1,0,0,0,3
"1806",1806,"VJXx2BOhNs7EROkoTi7nZA",5,0.1,0.1,NA,NA,0,2
"1807",1807,"vkftrtJGw2xSfzzIhcBriA",3.5,-0.1,0,0,0,0,3.5
"1808",1808,"VKSZ2z5NqCkEUpp9c8UZFQ",4.5,0.1,0,NA,0.1,0,1.5
"1809",1809,"vlMZp1FJmyuoi5DVglGSKQ",4,0.1,-0.1,NA,NA,-0.1,1.5
"1810",1810,"vLnV9_-7RkGm2lrppxHuvQ",4.5,0,0.1,NA,NA,-0.1,2.5
"1811",1811,"vlongGpje25LSSITIUtusg",5,0,NA,NA,-0.1,0,2.5
"1812",1812,"VmkS63MFmNt2Dfpg3ja-uw",4.5,0,NA,-0.1,-0.1,0,1.5
"1813",1813,"vN0f1EaHKGsEf529ghXGEQ",5,0.2,0,NA,NA,0.1,2
"1814",1814,"Vn39wBOfouYJfr8mt59ufw",3.5,0.1,0.3,-0.1,0,0,2.5
"1815",1815,"vNm5kqHFmquFw4ur-5cekQ",5,0.2,NA,NA,-0.1,0.4,1.5
"1816",1816,"vO0b1QHrL_EPt4IwGNdx8Q",3,-0.1,0,0,0,-0.1,4
"1817",1817,"vOx_hCAGeA-lOlb8GyAH2A",4,0.1,-0.1,0.1,0,-0.1,2
"1818",1818,"vp_a6b9V-TyFBlB6lpzbzA",3,-0.1,0,0,0,-0.1,4.5
"1819",1819,"vP8RIgamcBkNY6sFb4Wgzw",3,0,0,0,0,0,4
"1820",1820,"VPAqaC6moWiFdMHkuTLg-A",3,-0.1,0,0,0,-0.1,2.5
"1821",1821,"VPCXTNPC6TVdI5ZfmNNENg",2.5,-0.1,-0.1,0,0,0,2
"1822",1822,"vRtJwgXP1ELFVTlw6qeuHw",5,0.2,-0.1,NA,0,0,2.5
"1823",1823,"VSUmcs7x6G6vum9p-Mz-4g",5,0.5,NA,NA,NA,0.2,1.5
"1824",1824,"VTU1QbsyYVsWJAedxGijhQ",3.5,-0.1,0,0,NA,-0.1,2.5
"1825",1825,"VtVAkaayk0MqA7fSzIg9UA",5,-0.1,0.1,0.1,0,0.1,2
"1826",1826,"vvr4H1Q9ZcWQlQTVtFBHyA",3.5,0.1,0.1,0,0,0,3
"1827",1827,"VW59G4x_QEIlACHxalwXDw",4.5,0.1,0,0,0,0,3.5
"1828",1828,"vwcZmbeMY4z9h_U0u4bOhg",4,0.2,0,0,NA,0,2.5
"1829",1829,"vwYj5kUBosz32n1tA5bkCg",3.5,0,0,0,0,0,4
"1830",1830,"VX_6_e_2ZdBnFtVKDqSFRg",3,NA,NA,-0.1,-0.1,NA,1.5
"1831",1831,"vYbrl87923Bc9n_x7A6nrA",3.5,0,NA,NA,NA,-0.1,2.5
"1832",1832,"VzVLqmseu0ovNHoGg5fpLQ",2.5,-0.1,0,NA,0,-0.1,2
"1833",1833,"w_IaUM2SzrBOi3eKZD-Hpg",5,-0.1,NA,NA,NA,0.2,2
"1834",1834,"W130LnKQUbMtkeWZlITtjA",4,0,0.1,0,0,0,4
"1835",1835,"W6FjnBqMzETxcFq154OVEw",4,0.1,0,0.1,0.1,0,2
"1836",1836,"W6LeQpwUaz8yhx7FpgfeHQ",4.5,0,-0.1,0.2,0.1,0,2
"1837",1837,"W7uFW2wdgE2Xa9eQQ3IxTw",5,0.1,0,NA,0.1,0,1.5
"1838",1838,"W86cgtQ64Da7JYBjKulTHg",3,0,0,0,0,0,3.5
"1839",1839,"w9HnyPsEV8HtnTuD0dcywA",5,0.1,0.1,NA,-0.1,-0.1,2
"1840",1840,"w9XPUGYLA0-Sa2kk3XWlJQ",3,0,0,0,0,0,4
"1841",1841,"WAHW1JzvQgwC0QDPZPNM3g",4,0,-0.1,0.1,0,0.1,2
"1842",1842,"Wb6y2seeqqWxjZ-_6DkmVw",4.5,-0.1,0.1,NA,0,0,2
"1843",1843,"WbBXPb1ywKSDqpwVUlKLZw",3.5,0,-0.1,-0.1,0,0,1.5
"1844",1844,"wbKkhC2DbkftBUafeXCmzg",4,0,0.1,0,-0.1,0,3
"1845",1845,"wcvECpXjR30nWgJVqvNYEQ",4.5,0,-0.1,0,-0.1,0,3.5
"1846",1846,"wDGX4B5FfsmyE9cHZtm7sg",2.5,0,0,-0.1,0,0,2.5
"1847",1847,"wEuEWIXY0BEjbI0WvQp-nQ",5,0.2,NA,NA,0,NA,2
"1848",1848,"WEY__jNgnmEjW97mzaoeFQ",4.5,0,-0.1,NA,0,0.2,2
"1849",1849,"wfD2QXRKSxek4WOXoiH0ag",5,0.1,0.2,NA,0,0,2
"1850",1850,"wG_2hEUryanD3NqiJRDCRg",5,0,-0.1,NA,0,0,2
"1851",1851,"Wgf37JzOSl46HYF0fBN6wA",3.5,0.1,0,0.1,-0.1,0,2.5
"1852",1852,"wHghuepj6WSaplELaFemXw",5,0.1,0.3,NA,-0.1,0,2.5
"1853",1853,"wI0CE9-AYOQvI0vjMAJmtA",3,0,0,0,0,-0.1,3.5
"1854",1854,"wiqL7nPf_YcBDTIRERn-3g",3.5,-0.1,0.1,0,NA,NA,1.5
"1855",1855,"WjIfeeo9pWkvLPf4Lco_PA",2.5,0,0,0,-0.1,0,3
"1856",1856,"wKx55NM-e-gDYY1KgDqOhg",4,0,0,0,-0.1,0,2.5
"1857",1857,"Wlk3BCi5cFwwypcWHDszcQ",3,-0.1,-0.1,0,0,0,2.5
"1858",1858,"WLqfuravzP4thgWY_20fsw",2.5,0,0,0,-0.1,0,3
"1859",1859,"Wm2m3cS3fc46gawISK8DmQ",5,0.2,0.1,NA,0,0,2.5
"1860",1860,"Wng7RXFZ2xYMWpZ73C72DA",3.5,-0.2,0,0,0,0.1,2.5
"1861",1861,"WnuMBdmMpWdd6gvZ609GYw",4.5,0.1,0,NA,NA,NA,1.5
"1862",1862,"wo0dUYnnb12GHpBW7GLorw",3.5,0,0,NA,0,0,2.5
"1863",1863,"WPM14_3RFwmjy6EB6r4l-Q",3.5,-0.1,0,0,0.1,0.2,2.5
"1864",1864,"WQboJQZFIXvJkzIjVKuP9g",3.5,0.2,0,0,0.1,0,3
"1865",1865,"wQJXg46P3Jgh4iAmthstpw",4,0,0,0,NA,-0.1,1.5
"1866",1866,"wsnpcQUJ5_81wnHpSyre5Q",5,0.1,0.3,0,0.1,0,2.5
"1867",1867,"wSYTrBpghgEBVTILfF5DLA",3.5,0.1,NA,-0.1,NA,0,1.5
"1868",1868,"wSz7MupZx2pZCAaeZOBKIQ",4.5,0.1,0,NA,0.1,0.1,2.5
"1869",1869,"wTBid_bYRigHAl6vNHYeOQ",4.5,0.2,0.1,0,0.1,0.1,2.5
"1870",1870,"WtjrQDxeuMFle0WyKxt_QA",3.5,-0.1,0,-0.1,0,-0.1,2.5
"1871",1871,"WTMVcORGCsUVi5jBhfL2ag",3,-0.1,0,-0.1,0,-0.1,2.5
"1872",1872,"wtMZM_npLLkiEO2cKDZVEw",4,0.1,0,0,0,-0.1,2
"1873",1873,"wUNbqsUANach3XZvbn_ZXA",2.5,0,0,0,0,-0.1,3.5
"1874",1874,"WvcviqgIMljSZjR6RMk9Fw",4,0.1,0,0,0,0,3.5
"1875",1875,"WvfhwU7dDYLU4qS6o_rpAg",5,0,NA,0,NA,0.1,2
"1876",1876,"wVyXAZTFdQ5v5WJidisA0w",5,0,0.1,0,-0.1,0,3.5
"1877",1877,"WwD_sWMhGGxZCkZ0YfXYYQ",2,0.1,0.2,NA,NA,-0.1,2
"1878",1878,"WXJkPAWpegTdz1FA9rDWyA",3.5,-0.1,0,NA,0,0.3,2.5
"1879",1879,"WZr1POXPtJQkH-nJ1Jyfuw",3,-0.1,0,0,0,0,2
"1880",1880,"Wzz_KvpatUUEofM-HfZo6g",4,-0.1,-0.1,0,-0.1,0,2.5
"1881",1881,"x_ghAvcqrtf3iN7SjPxsvw",4.5,0.1,0.1,NA,NA,0.1,2
"1882",1882,"X_z_vFObtFch8mH0jHdc5w",4.5,0.1,-0.2,NA,-0.1,0,2
"1883",1883,"X0aq95ehuopU6G_OClZrmg",5,0.2,NA,NA,0.1,0,1.5
"1884",1884,"X3-OtohzFsvAY0Fp0PcSrg",4.5,-0.1,-0.1,NA,-0.2,-0.1,2
"1885",1885,"X3eXozDo1jhBBwidhh08Eg",3,0,-0.1,0,-0.2,0,2.5
"1886",1886,"X3Z5lyX7kJdVUyXkCK5lqw",5,0.5,NA,NA,NA,0.1,1.5
"1887",1887,"X56Ux7aIH5unDZfkepUZ_w",5,0,0,NA,0,0,2
"1888",1888,"X7Ol18R48H9zvex9U4tCJw",3.5,0,0.1,0.1,-0.1,0,3
"1889",1889,"xa1LL91zMcDpPqFnVJoYFQ",4.5,0,NA,NA,0,0,2
"1890",1890,"Xa4EgWipsCpLPYbRN231Ug",5,0,0.1,0,0,0,3
"1891",1891,"xaxU27BGJpjgJKyU3Z-SKw",3,0,-0.1,0,-0.1,-0.1,3
"1892",1892,"xedMb3CQnhmfjDGE_A5cug",4.5,0,-0.1,0,0,0,2.5
"1893",1893,"xeRoUchTQ7EI-tCysF_kCQ",4,0,NA,-0.1,0,-0.1,3
"1894",1894,"XeUF0nBHCUZV31O0dBjhiQ",4,0,0,0,0,-0.1,3
"1895",1895,"xEWm5mOaD97XnK5T9AEn7A",4,0.1,0,0,0.1,0,3.5
"1896",1896,"xf7OSZoQtUlEdCvKXPYBLw",5,0,NA,-0.1,NA,0.1,3
"1897",1897,"XFmEL8MoFtBljamCHnbkLw",4.5,0.1,0.1,0.1,0,0,3
"1898",1898,"XfZBLvze0JPSt1CieoMsqQ",5,0,-0.1,0,0,0,3
"1899",1899,"xhl6O79odufJiVSuyF7Odw",3,-0.1,-0.1,0,0,-0.1,3
"1900",1900,"xhMEJq7VWU_1FS1IsouILw",5,0,-0.1,NA,0,0,2
"1901",1901,"Xi53BkGXCOgZ2iGlZhFK2w",5,0,0,0,0,0,2.5
"1902",1902,"XiEFfQx7ahU8Kna4YDou2w",3,0,NA,0,0,NA,2
"1903",1903,"xiruS9j95E957JOTy05x3w",2.5,-0.1,0,0,-0.1,-0.1,3
"1904",1904,"XJPwVM5wsmpFEZrZoL7qfg",5,0.2,0.1,0,0,-0.1,2
"1905",1905,"XJUErR2spP1iRVV8K2HgJQ",5,-0.1,NA,NA,NA,0.2,1.5
"1906",1906,"xLuaTw0m6Qdtc73rEtqXfA",4,-0.1,0,0,0,0,3
"1907",1907,"xm4QAhRiwd6Urq6kulguZg",4.5,0.1,0,0,0,0,3
"1908",1908,"xMMMJPtAhUIdtzbBoQHCcQ",4,0.1,0,-0.1,0,0,2
"1909",1909,"xMp4jUuA3OYfgX7X4TOfGQ",3.5,0,0,0,0,0,3
"1910",1910,"XmyYncUMxbdfdO30fruOEw",5,0,0,NA,0,0,3
"1911",1911,"XNoDY1bgZtSru-KLkDJvsw",3,-0.1,0,0,0,0,3.5
"1912",1912,"XOpc7kZV3reMi1T_c9oEJg",2,-0.1,-0.1,0,-0.1,-0.1,4
"1913",1913,"xPHhFrQt9cruDmbzR-WiGQ",4.5,-0.1,0,NA,NA,0,1.5
"1914",1914,"xpNxlz_x0fsaHnS54RfGVA",2.5,0,-0.1,0,-0.1,0,5
"1915",1915,"XQh9umidJG8zjj945X9tkw",5,-0.1,0,NA,0.2,0.2,1.5
"1916",1916,"xqMYzuocaq0mS1-QkP4f0A",5,0.2,NA,NA,NA,0,1.5
"1917",1917,"xqwD0TPwhcApSxxTVTna7g",3,0,-0.1,0,0,0,3
"1918",1918,"xRjn4GKcmXbRBA4MmweVmg",4,-0.2,0,NA,NA,-0.1,2
"1919",1919,"xs7rJi1GJcZtMAoqACKTbg",4,-0.1,NA,0,0,NA,1.5
"1920",1920,"XUhscJgo4TCh0T5nrTHAPw",4.5,0.1,NA,0,NA,0.1,2
"1921",1921,"XVlWxsNZugdF0GxyOEhsyA",5,-0.1,NA,NA,NA,0,2.5
"1922",1922,"xwBnGh6mQlpXf5JeFGX1xw",4.5,0,0,0,0,0,3
"1923",1923,"XwXZ12U5JQaiSLI7byXuQg",4.5,0.1,0.2,0,0.1,0,3
"1924",1924,"xx0CDRL74WS6TCrqccHwbA",3.5,0,NA,0,-0.1,NA,2
"1925",1925,"xX1lf-bh9HNR7s9zgcYqGw",2.5,0,NA,0,-0.1,-0.1,1.5
"1926",1926,"xx6ochy_sK6n1BH0AOyhcQ",3,0,0,0,0,0,2
"1927",1927,"xykCp1Klamwr-7wnmb9eTQ",4,0.1,0.1,-0.1,0,0.1,2.5
"1928",1928,"XyQVgDkzdiKpxgRbhqQ_fg",5,0.1,NA,0,NA,0.2,1.5
"1929",1929,"xzbb7DMu7KAm8RFSKkHH9Q",3.5,0,0,0,0,0,2.5
"1930",1930,"xZuAINgBooRL89hDWM0Q0g",4.5,0,NA,0.1,0.3,0.1,2.5
