"","business_id","name","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","categories","status","newaddress","dogs","parking","wifi"
"962","Lwm6HLjR_T3bm-UXzJhLrQ","Orangetheory Winter Garden/Ocoee","2883 - 2887 Maguire Rd, Ste A1004/A1005","Windermere","FL","34786",28.5285,-81.5426,4.5,19,1,"Active Life, Gyms, Trainers, Boot Camps, Fitness & Instruction","blue","FL, Windermere, 2883 - 2887 Maguire Rd, Ste A1004/A1005",NA,"True",NA
"963","7Kc7cEr-mj0TVVDFu8Pt0A","Valley Strength and Fitness","10729 SE 82nd Ave","Happy Valley","OR","97086",45.4447,-122.5795,5,5,1,"Fitness & Instruction, Trainers, Circuit Training Gyms, Gyms, Active Life","blue","OR, Happy Valley, 10729 SE 82nd Ave",NA,"False",NA
"964","thScqWm1ogVexn5DWVh8Mg","Yoga Union Community Wellness Center","2305 SE 50th Ave, Ste 100","Portland","OR","97215",45.5064,-122.6115,4.5,95,1,"Gyms, Community Service/Non-Profit, Fitness & Instruction, Local Services, Active Life, Yoga","blue","OR, Portland, 2305 SE 50th Ave, Ste 100",NA,"True",NA
"965","vN0f1EaHKGsEf529ghXGEQ","Dane's Body Shop","2701 Manor Rd","Austin","TX","78722",30.2848,-97.7139,5,13,1,"Recreation Centers, Gyms, Trainers, Active Life, Fitness & Instruction","blue","TX, Austin, 2701 Manor Rd",NA,"False",NA
"966","_9C_0lstmT7GuyqNhrw-iA","Cascade Athletic Clubs - Portland","9260 SE Stark St","Portland","OR","97216",45.5184,-122.568,4,48,1,"Fitness & Instruction, Active Life, Swimming Pools, Swimming Lessons/Schools, Gyms, Specialty Schools, Education, Trainers, Yoga","blue","OR, Portland, 9260 SE Stark St","False","True",NA
"967","pvvLJilh3ajhJf5eNftB9w","StrengthFarm","1720 SE Haig St","Portland","OR","97202",45.498,-122.6477,3,7,1,"Health & Medical, Yoga, Gyms, Fitness & Instruction, Active Life, Nutritionists","blue","OR, Portland, 1720 SE Haig St",NA,"True",NA
"968","z9BeSaCbpxhJ4v9yGBcHCA","SoulCycle Back Bay","500 Boylston Street, (Entrance on the Corner of St. James and Clarendon)","Boston","MA","02116",42.3506,-71.074,3.5,46,1,"Gyms, Active Life, Cycling Classes, Fitness & Instruction","blue","MA, Boston, 500 Boylston Street, (Entrance on the Corner of St. James and Clarendon)",NA,"False",NA
"969","urrqGXmHtGEjO9kjfs-pig","Bally Total Fitness","1815 Massachusetts Ave","Cambridge","MA","02140",42.3873,-71.1186,2,99,0,"Gyms, Fitness & Instruction, Trainers, Active Life","black","MA, Cambridge, 1815 Massachusetts Ave",NA,"False",NA
"970","FSk5Cv36O0I6f9H1lmSBcA","Jazzercise","10089 SW Nimbus Ave","Beaverton","OR","97008",45.4473,-122.7915,4.5,6,1,"Gyms, Trainers, Fitness & Instruction, Active Life","blue","OR, Beaverton, 10089 SW Nimbus Ave",NA,"False",NA
"971","bv3aTubv7lKnDn5eIS1y5g","CrossFit","12240 SW Broadway","Beaverton","OR","97005",45.4872,-122.803,5,10,0,"Fitness & Instruction, Gyms, Interval Training Gyms, Active Life","black","OR, Beaverton, 12240 SW Broadway",NA,"False",NA
"972","PTCFR6gCqkpRpDWeRjqz3A","Anytime Fitness","1954 W State Rd 426, Suite 1124","Oviedo","FL","32765",28.6535,-81.2285,5,5,0,"Fitness & Instruction, Active Life, Trainers, Gyms","black","FL, Oviedo, 1954 W State Rd 426, Suite 1124","False","True",NA
"973","xm4QAhRiwd6Urq6kulguZg","CorePower Yoga","3210 Esperanza Xing, Ste 116","Austin","TX","78758",30.4001,-97.7233,4.5,40,1,"Active Life, Yoga, Fitness & Instruction, Gyms","blue","TX, Austin, 3210 Esperanza Xing, Ste 116",NA,"True",NA
"974","rahdmO0XKz8fq_m_24IHlQ","LA Fitness","1155 Mount Vernon Hwy, Ste 600","Dunwoody","GA","30338",33.9326,-84.3494,2.5,107,1,"Sports Clubs, Active Life, Yoga, Fitness & Instruction, Gyms, Trainers","blue","GA, Dunwoody, 1155 Mount Vernon Hwy, Ste 600","False","True",NA
"975","EDzDb5dWjsv6WKu0Oep0yg","Atlanta Barbell Gym","185 Sams St, Ste B","Decatur","GA","30030",33.7718,-84.283,5,7,1,"Fitness & Instruction, Active Life, Gyms","blue","GA, Decatur, 185 Sams St, Ste B",NA,"False",NA
"976","bgML4WGxd9YQP6f63ScCsA","Planet Fitness","16200 Pacific Hwy, Ste N","Tigard","OR","97224",45.4032,-122.7958,4,9,1,"Fitness & Instruction, Gyms, Active Life, Trainers","blue","OR, Tigard, 16200 Pacific Hwy, Ste N",NA,"False",NA
"977","U4AFX-QfTJ1ZD5yd34Nd3Q","NinjaFit Gym","6541 N Orange Blossom Trl, Ste 100","Orlando","FL","32810",28.6166,-81.4357,5,5,1,"Gyms, Kids Activities, Active Life, Challenge Courses, Boot Camps, Fitness & Instruction","blue","FL, Orlando, 6541 N Orange Blossom Trl, Ste 100","False","True",NA
"978","exda3CvWqyycWPSPK9RNXg","Luna Fitness Club","735 William T Morrissey Blvd","Dorchester","MA","02122",42.2954,-71.0487,4,19,1,"Gyms, Active Life, Fitness & Instruction, Weight Loss Centers, Trainers, Massage Therapy, Health & Medical","blue","MA, Dorchester, 735 William T Morrissey Blvd",NA,"True","u'free'"
"979","isfmx9MxvZJffsNVUe7lCQ","9 Round","21 S State St, Ste 130E","Lake Oswego","OR","97034",45.4152,-122.6618,4,5,0,"Trainers, Fitness & Instruction, Active Life, Martial Arts, Boxing, Gyms","black","OR, Lake Oswego, 21 S State St, Ste 130E",NA,"False",NA
"980","LRWlhkK9WE50wSE3K4Q05g","CrossFit","278 East 1st Avenue","Vancouver","BC","V5T 1A6",49.2686,-123.0981,4,10,1,"Active Life, Trainers, Fitness & Instruction, Gyms","blue","BC, Vancouver, 278 East 1st Avenue","False","True",NA
"981","f1vCWrlb9cYMnSkWbTYB1g","Double Down Athletics","1551 Swanson Dr","Oviedo","FL","32765",28.6593,-81.1797,4,9,1,"Venues & Event Spaces, Summer Camps, Active Life, Gymnastics, Event Planning & Services, Gyms, Fitness & Instruction","blue","FL, Oviedo, 1551 Swanson Dr",NA,"False",NA
"982","4PrnF8cz1No7ewsIT42nmg","TITLE Boxing Club","425 Washington St.","Woburn","MA","01801",42.5041,-71.125,5,5,1,"Martial Arts, Boxing, Gyms, Active Life, Trainers, Kickboxing, Fitness & Instruction","blue","MA, Woburn, 425 Washington St.",NA,"True",NA
"983","m32g2h9_iMYM_svKwphYDA","Conquer Fit ATX","3511 East 7th St","Austin","TX","78702",30.2562,-97.7028,5,7,0,"Interval Training Gyms, Fitness & Instruction, Gyms, Circuit Training Gyms, Active Life","black","TX, Austin, 3511 East 7th St",NA,"False",NA
"984","09ntF29KjbdmVkXc2MqNpQ","Snap Fitness","6246 Corporate Center Dr","Dublin","OH","43016",40.0826,-83.1601,4.5,6,1,"Active Life, Gyms, Fitness & Instruction, Boot Camps, Trainers","blue","OH, Dublin, 6246 Corporate Center Dr","False","True",NA
"985","OAgilgUjYNbJzRtfhAJHCg","Retro Fitness","480 S Hunt Club Blvd","Apopka","FL","32703",28.6732,-81.4509,4,16,1,"Fitness & Instruction, Active Life, Trainers, Gyms","blue","FL, Apopka, 480 S Hunt Club Blvd","False","False",NA
"986","r6EKTmatzoGyoKSAJ9rZ5g","Austin FIT Center","4402 S Congress Ave","Austin","TX","78745",30.2175,-97.7681,3.5,10,1,"Boot Camps, Fitness & Instruction, Active Life, Boxing, Gyms","blue","TX, Austin, 4402 S Congress Ave",NA,"False",NA
"987","OgxVgyYj8g1bP1MAHBpvTg","Anytime Fitness","7982 Lk Wilson Rd","Davenport","FL","33896",28.2594,-81.5911,3,21,1,"Gyms, Active Life, Trainers, Fitness & Instruction","blue","FL, Davenport, 7982 Lk Wilson Rd",NA,"False",NA
"988","3p0N7XAKKkfbr_ivlgKirQ","My Gym","5307 W Hwy 290","Austin","TX","78735",30.2358,-97.8373,4.5,35,1,"Education, Party & Event Planning, Event Planning & Services, Kids Activities, Active Life, Gyms, Fitness & Instruction","blue","TX, Austin, 5307 W Hwy 290",NA,"True",NA
"989","fcmwZqRC9n80sW22fCtMMw","Metro 25/7 Fitness","133 E Robinson St","Orlando","FL","32801",28.5459,-81.3763,2.5,21,0,"Fitness & Instruction, Gyms, Active Life, Health & Medical","black","FL, Orlando, 133 E Robinson St",NA,"False",NA
"990","3uDPhomf9Ik_CebjtpCcvQ","24 Hour Fitness","2900 Iris St","Boulder","CO","80301",40.0353,-105.2559,2.5,103,1,"Gyms, Fitness & Instruction, Active Life, Trainers","blue","CO, Boulder, 2900 Iris St",NA,"True",NA
"991","rfeWE9EDVXFQw95psoNwgw","Chris Gets U Fit","917 W Anderson Ln, F","Austin","TX","78757",30.3481,-97.7153,5,6,1,"Trainers, Gyms, Active Life, Fitness & Instruction, Boot Camps, Boxing","blue","TX, Austin, 917 W Anderson Ln, F",NA,"False",NA
"992","Iv3IvmC7djB2LzImBQQS6g","HEW - Orlando","11551 University Blvd, Ste 8","Orlando","FL","32817",28.5983,-81.22,5,9,1,"Boot Camps, Fitness & Instruction, Trainers, Interval Training Gyms, Active Life, Gyms","blue","FL, Orlando, 11551 University Blvd, Ste 8","False","True",NA
"993","3YuxsU-ZXzniBPyGCgZWbg","Orangetheory Fitness","2224 E Main St","Bexley","OH","43209",39.9577,-82.9398,4.5,9,1,"Trainers, Fitness & Instruction, Boot Camps, Gyms, Interval Training Gyms, Active Life","blue","OH, Bexley, 2224 E Main St",NA,"True",NA
"994","zUfEIpWaym73f_dGkYZ3mA","CrossFit","8010 Sunport Dr, Ste 108","Orlando","FL","32809",28.4503,-81.3747,3.5,11,1,"Interval Training Gyms, Active Life, Fitness & Instruction, Boot Camps, Gyms, Yoga","blue","FL, Orlando, 8010 Sunport Dr, Ste 108","False","True",NA
"995","sSOw8DjC3IXePDQT28BOVQ","The Little Gym","1290 W Spring St, Ste 110","Smyrna","GA","30080",33.8835,-84.5162,5,21,1,"Summer Camps, Fitness & Instruction, Active Life, Gyms","blue","GA, Smyrna, 1290 W Spring St, Ste 110",NA,"False",NA
"996","4sximMXa4HkXyZtmwIlyFQ","Brickhouse Cardio Club","1166 W 5th Ave","Columbus","OH","43212",39.9887,-83.0374,4.5,13,0,"Gyms, Cardio Classes, Fitness & Instruction, Boot Camps, Active Life","black","OH, Columbus, 1166 W 5th Ave",NA,"True",NA
"997","FjqAjZNXzDJiwroS3STLiA","Crunch Fitness","7701 NE Vancouver Plz","Vancouver","WA","98662",45.6484,-122.5919,3,16,1,"Fitness & Instruction, Trainers, Interval Training Gyms, Active Life, Gyms","blue","WA, Vancouver, 7701 NE Vancouver Plz",NA,"False",NA
"998","QG7ex4kgY_zIjvtA0AaxlQ","My Gym","400 Washington St","Norwell","MA","02061",42.1596,-70.8583,5,12,1,"Active Life, Fitness & Instruction, Event Planning & Services, Kids Activities, Party & Event Planning, Gyms","blue","MA, Norwell, 400 Washington St",NA,"False",NA
"999","tD3KHwPWBXByxrsPxbOveA","MIT Recreation","120 Vassar St, Bldg W35 & Bldg 57","Cambridge","MA","02139",42.3588,-71.0962,3.5,27,1,"Active Life, Yoga, Fitness & Instruction, Gyms, Specialty Schools, Swimming Lessons/Schools, Education, Recreation Centers","blue","MA, Cambridge, 120 Vassar St, Bldg W35 & Bldg 57",NA,"True",NA
"1000","K7fKprF5hphkIliwmx8djg","ZONE5","3 Hancock St","Boston","MA","02114",42.361,-71.0646,4.5,25,1,"Gyms, Trainers, Fitness & Instruction, Active Life","blue","MA, Boston, 3 Hancock St",NA,"False",NA
"1001","VaPMOFtampYYY-lTHrsnsA","CrossFit","123 Stergis Way, Ste 202","Dedham","MA","02026",42.235,-71.1763,4.5,8,0,"Gyms, Trainers, Fitness & Instruction, Active Life","black","MA, Dedham, 123 Stergis Way, Ste 202",NA,"True",NA
"1002","EM1GxfaPZV9aL7_7Z1P79Q","FireCycle Studio","290 Moody St","Waltham","MA","02453",42.3711,-71.2366,5,11,1,"Active Life, Gyms, Cycling Classes, Fitness & Instruction","blue","MA, Waltham, 290 Moody St",NA,"True",NA
"1003","n59ldVh62nmiUOzKKuzJVQ","Fitness Together","433 Marrett Rd","Lexington","MA","02421",42.4348,-71.2425,4.5,7,1,"Gyms, Fitness & Instruction, Boot Camps, Trainers, Active Life","blue","MA, Lexington, 433 Marrett Rd",NA,"False",NA
"1004","_GnDmClTvzprNVvlaa4fDQ","BodyScapes Fitness","1285 Beacon St","Brookline","MA","02446",42.3423,-71.1193,3.5,58,1,"Active Life, Fitness & Instruction, Trainers, Pilates, Gyms","blue","MA, Brookline, 1285 Beacon St",NA,"True",NA
"1005","UWnVbePuv7LySGH67Qil0A","BKBX","211 Western Ave","Boston","MA","02134",42.3634,-71.1302,5,7,1,"Boot Camps, Interval Training Gyms, Fitness & Instruction, Active Life, Rock Climbing, Gyms","blue","MA, Boston, 211 Western Ave","False","True",NA
"1006","Iq1-az1Q5C74dsGUfunaAw","power up martial arts","2084 Cheshire Bridge Rd NE, Ste B","Atlanta","GA","30324",33.8126,-84.355,5,8,1,"Fitness & Instruction, Gyms, Active Life, Shopping, Event Planning & Services, Kickboxing, Martial Arts, Boxing, Venues & Event Spaces","blue","GA, Atlanta, 2084 Cheshire Bridge Rd NE, Ste B",NA,"False","'free'"
"1007","6SvBTfpQ-FuiJIXvDbHlcQ","David Barton Gym","50 Park Plz","Boston","MA","02116",42.351,-71.0697,3.5,60,0,"Trainers, Fitness & Instruction, Gyms, Active Life","black","MA, Boston, 50 Park Plz",NA,"True",NA
"1008","wDGX4B5FfsmyE9cHZtm7sg","Crunch Fitness","3644 Fishinger Blvd","Hilliard","OH","43026",40.0288,-83.1146,2.5,19,1,"Interval Training Gyms, Gyms, Active Life, Trainers, Fitness & Instruction","blue","OH, Hilliard, 3644 Fishinger Blvd",NA,"False",NA
"1009","6hOQqQa5yK9son4ZKUKoFg","Planet Granite - Portland","1405 NW 14th Ave","Portland","OR","97209",45.5331,-122.686,4.5,73,1,"Rock Climbing, Gyms, Climbing, Fitness & Instruction, Active Life, Yoga","blue","OR, Portland, 1405 NW 14th Ave","False","True",NA
"1010","GYiouPdrs1CNiLkn2opHVg","Of The Lion Fitness","900 Old Koenig Ln, Unit 127","Austin","TX","78756",30.3212,-97.7394,5,8,0,"Gyms, Fitness & Instruction, Boot Camps, Active Life","black","TX, Austin, 900 Old Koenig Ln, Unit 127",NA,"False",NA
"1011","37iu4T2Iy1X8uUsNytKm9Q","Urban Active Fitness","1800 Tanglewood Park Blvd","Hilliard","OH","43026",39.9868,-83.1547,2.5,9,0,"Active Life, Gyms, Fitness & Instruction","black","OH, Hilliard, 1800 Tanglewood Park Blvd",NA,"False",NA
"1012","n1kmIKjzAFNDBhHyhZrSSg","Atomic Outpost","9805 Beck Cir","Austin","TX","78758",30.3767,-97.7124,5,9,1,"Fitness & Instruction, Active Life, Trainers, Gyms","blue","TX, Austin, 9805 Beck Cir",NA,"False",NA
"1013","HR5WpkM9rFHJaSTXHkxsaQ","CrossFit","6705 W Hwy 290, Ste C-2, Oak Hill Shopping Ctr","Austin","TX","78735",30.2332,-97.8654,4.5,6,0,"Fitness & Instruction, Gyms, Active Life, Interval Training Gyms, Trainers","black","TX, Austin, 6705 W Hwy 290, Ste C-2, Oak Hill Shopping Ctr",NA,"False",NA
"1014","h_rMSbapwgYQgKlDOeqvAw","AstroKids","13450 N Highway 183, Ste 106","Austin","TX","78750",30.4476,-97.7923,3.5,5,0,"Dance Studios, Gyms, Amateur Sports Teams, Gymnastics, Sports Clubs, Indoor Playcentre, Fitness & Instruction, Active Life, Kids Activities, Summer Camps","black","TX, Austin, 13450 N Highway 183, Ste 106","False","True",NA
"1015","00-JMAUuA9g4Gm1bwWVveQ","CrossFit","55 American Legion Hwy","Revere","MA","02151",42.4105,-71.0018,3.5,6,0,"Active Life, Fitness & Instruction, Interval Training Gyms, Trainers, Gyms","black","MA, Revere, 55 American Legion Hwy",NA,"False",NA
"1016","VeVZH8Q8DmKIYPrFJsviow","CrossFit","1230 Vfw Pkwy","West Roxbury","MA","02132",42.2781,-71.1695,5,8,1,"Active Life, Boot Camps, Trainers, Interval Training Gyms, Fitness & Instruction, Gyms","blue","MA, West Roxbury, 1230 Vfw Pkwy",NA,"True",NA
"1017","ifKYSdZDYHjQC7qGnncf_A","National Training Center","1935 Don Wickham Dr","Clermont","FL","34711",28.5514,-81.7212,4.5,5,1,"Trainers, Active Life, Swimming Pools, Gyms, Fitness & Instruction","blue","FL, Clermont, 1935 Don Wickham Dr",NA,"False",NA
"1018","maOH45uFQ4lJNsgagI0YKQ","Ironside Training","734 SE Ankeny St","Portland","OR","97214",45.522,-122.6579,4.5,9,1,"Martial Arts, Fitness & Instruction, Active Life, Trainers, Gyms","blue","OR, Portland, 734 SE Ankeny St",NA,"False",NA
"1019","yhE55vfFHdRNR_oollmCKw","Portland Team Fitness","3311 NE Martin Luther King Blvd","Portland","OR","97212",45.548,-122.6619,5,19,1,"Boot Camps, Active Life, Fitness & Instruction, Yoga, Trainers, Gyms","blue","OR, Portland, 3311 NE Martin Luther King Blvd",NA,"True",NA
"1020","Ab1rO28HFCG8wtCTHdrCqg","24 Hour Fitness","4546 SE McLoughlin Blvd","Portland","OR","97202",45.4894,-122.6521,2.5,147,1,"Active Life, Gyms, Trainers, Fitness & Instruction, Sports Clubs","blue","OR, Portland, 4546 SE McLoughlin Blvd","False","True",NA
"1021","j6yTLRQA32rFM-bbybKS0g","Waju Fitness","118 Needham St, Fl 2","Newton","MA","02464",42.3133,-71.2112,4,5,1,"Active Life, Trainers, Boxing, Fitness & Instruction, Gyms","blue","MA, Newton, 118 Needham St, Fl 2",NA,"False",NA
"1022","Bvo0pwcjErEMwWgldDIlkA","Urban Body Fitness","500 Amsterdam Ave","Atlanta","GA","30306",33.7892,-84.3697,3.5,58,1,"Gyms, Hair Salons, Fitness & Instruction, Active Life, Beauty & Spas, Trainers","blue","GA, Atlanta, 500 Amsterdam Ave","False","True",NA
"1023","PC3zSTIyP8qUS9Q7Hc7TPg","CorePower Yoga","645 27th Way","Boulder","CO","80305",39.9993,-105.2605,4,27,1,"Yoga, Active Life, Fitness & Instruction, Gyms","blue","CO, Boulder, 645 27th Way",NA,"False",NA
"1024","cMpdy1D5oYI1QklGiL0RkA","Palacios ATA Martial Arts","13900 N I-35, Ste 1","Austin","TX","78728",30.4279,-97.6716,5,14,1,"Gyms, Active Life, Fitness & Instruction, Karate, Summer Camps, Martial Arts, Self-defense Classes","blue","TX, Austin, 13900 N I-35, Ste 1","False","True",NA
"1025","SgS9XALrjhDcs_ObXrqHMA","I Love Kickboxing - Austin","1700 S Lamar Blvd","Austin","TX","78704",30.2515,-97.7661,4,29,1,"Boxing, Active Life, Martial Arts, Gyms, Kickboxing, Boot Camps, Fitness & Instruction","blue","TX, Austin, 1700 S Lamar Blvd","False","True",NA
"1026","y1jHpXMciC6Y0lk5gCfcgw","Cychology","9355 SE 82nd Ave","Happy Valley","OR","97086",45.4557,-122.5806,5,5,0,"Cycling Classes, Active Life, Gyms, Fitness & Instruction","black","OR, Happy Valley, 9355 SE 82nd Ave",NA,"True",NA
"1027","hr8cvJqL465ttWx5BuZitg","Blast - Elevate Your Workout - Midtown","100 6th St, Ste 120","Atlanta","GA","30308",33.7775,-84.3832,4.5,38,1,"Gyms, Fitness & Instruction, Trainers, Active Life","blue","GA, Atlanta, 100 6th St, Ste 120",NA,"True",NA
"1028","Wgf37JzOSl46HYF0fBN6wA","Charlestown YMCA","150 Third Ave","Charlestown","MA","02129",42.3764,-71.0534,3.5,21,1,"Nutritionists, Specialty Schools, Pilates, Fitness & Instruction, Active Life, Education, Summer Camps, Gyms, Local Services, Yoga, Health & Medical, Swimming Lessons/Schools, Child Care & Day Care","blue","MA, Charlestown, 150 Third Ave",NA,"True",NA
"1029","X_z_vFObtFch8mH0jHdc5w","Chalk Training","515 S Capital Of Texas Hwy, Ste 120","Austin","TX","78746",30.297,-97.8267,4.5,8,1,"Active Life, Gyms, Trainers, Fitness & Instruction","blue","TX, Austin, 515 S Capital Of Texas Hwy, Ste 120","False","True",NA
"1030","bZxn68pmmxbp3YaoL1NXAA","CrossFit","7075 Kingspointe Pkwy, Ste 16","Orlando","FL","32819",28.4614,-81.4376,5,18,1,"Active Life, Gyms, Trainers, Interval Training Gyms, Boot Camps, Weight Loss Centers, Health & Medical, Fitness & Instruction","blue","FL, Orlando, 7075 Kingspointe Pkwy, Ste 16",NA,"False",NA
"1031","nMU1B0mQK1vyeDyU4BP0Ig","STC Boxing & Fitness","20 Clematis Ave","Waltham","MA","02453",42.383,-71.2058,5,10,1,"Martial Arts, Yoga, Active Life, Boxing, Trainers, Gyms, Nutritionists, Fitness & Instruction, Health & Medical","blue","MA, Waltham, 20 Clematis Ave",NA,"True",NA
"1032","i1sSzRm_Sq5f2wWr8A4Snw","East Communities Branch YMCA","5315 Ed Bluestein Blvd","Austin","TX","78723",30.292,-97.6621,4,23,1,"Specialty Schools, Gyms, Child Care & Day Care, Swimming Pools, Active Life, Fitness & Instruction, Local Services, Education, Swimming Lessons/Schools","blue","TX, Austin, 5315 Ed Bluestein Blvd",NA,"True",NA
"1033","seT7ix-8MnMq_HjOdujKew","Metro Fitness","863 Bethel Rd","Columbus","OH","43214",40.0631,-83.0422,3,8,0,"Active Life, Gyms, Fitness & Instruction","black","OH, Columbus, 863 Bethel Rd",NA,"False",NA
"1034","Jqn7W23wFDkThl3O-pGRyA","The Training Room","373 Washington St","Somerville","MA","02143",42.379,-71.1043,5,20,1,"Active Life, Trainers, Boot Camps, Spin Classes, Gyms, Cycling Classes, Fitness & Instruction","blue","MA, Somerville, 373 Washington St","False","True",NA
"1035","Q4x25nfGPGWCcFgaFDM5dg","She's FIT! Metrotown","4277 Kingsway, Suite M35","Burnaby","BC","V5H 3Z2",49.2322,-123.01,2.5,28,1,"Active Life, Fitness & Instruction, Gyms","blue","BC, Burnaby, 4277 Kingsway, Suite M35",NA,"False",NA
"1036","jCl5tYoBgA7_su4L44fTFA","Cameron Recreation Complex","9523 Cameron Street","Burnaby","BC","V3J 1L6",49.2539,-122.8987,3,7,1,"Gyms, Recreation Centers, Fitness & Instruction, Active Life","blue","BC, Burnaby, 9523 Cameron Street",NA,"True",NA
"1037","Qi1NCVxrhzUdBVxbWnJKZQ","Milton Hill Sport & Spa","1 Eliot St","Milton","MA","02186",42.2706,-71.0683,3.5,28,1,"Gyms, Beauty & Spas, Fitness & Instruction, Life Coach, Active Life, Day Spas, Professional Services","blue","MA, Milton, 1 Eliot St",NA,"True","u'free'"
"1038","mTaD5FGNmCakiazBDS4VsQ","The Delta Method","2115 Piedmont Rd NE","Atlants","GA","30324",33.8125,-84.3656,5,5,1,"Beauty & Spas, Yoga, Health & Medical, Trainers, Food, Chiropractors, Active Life, Life Coach, Fitness & Instruction, Weight Loss Centers, Gyms, Professional Services, Massage Therapy, Nutritionists, Juice Bars & Smoothies, Massage","blue","GA, Atlants, 2115 Piedmont Rd NE",NA,"True","u'free'"
"1039","oHBR5wLf5zbAzmllnlr9mw","Boston Sports Clubs","135 Wells Ave","Newton","MA","02459",42.2922,-71.1952,2,75,0,"Yoga, Active Life, Gyms, Sports Clubs, Fitness & Instruction, Trainers","black","MA, Newton, 135 Wells Ave",NA,"True",NA
"1040","ZFzJeR7bpNKogY4bgwCSaA","CrossFit","9001 Brodie Ln C-9","Austin","TX","78748",30.1932,-97.8423,4.5,16,0,"Trainers, Fitness & Instruction, Active Life, Boot Camps, Health & Medical, Gyms, Weight Loss Centers","black","TX, Austin, 9001 Brodie Ln C-9",NA,"True",NA
"1041","5IWiax4f5_WrOYsecL_b8Q","Planet Fitness","191 Watertown St","Watertown","MA","02472",42.3636,-71.1946,3.5,30,1,"Active Life, Gyms, Trainers, Fitness & Instruction","blue","MA, Watertown, 191 Watertown St",NA,"True",NA
